,anio,eleccion,partido,pais,votos,censo
1487,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,INDONESIA,1,2
1488,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,INGLATERRA,49,8307
1489,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,ISRAEL,3,622
1490,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,ITALIA,12,2789
1491,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,LIBANO,5,8
1492,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,MEXICO,30,3226
1493,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,NORUEGA,5,92
1494,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,NUEVAZELANDIA,1,2
1495,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,PANAMA,13,8355
1496,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,PERU,2,2220
1497,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,POLONIA,1,84
1498,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,PORTUGAL,1,4
1499,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,PUERTORICO,2,1038
1500,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,REPUBLICADOMINICANA,3,1606
1501,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,RUSIA,3,231
1502,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,SUDAFRICA,1,2
1503,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,SUECIA,9,993
1504,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,SUIZA,28,1534
1505,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,URUGUAY,7,353
1506,2014,CmaraTerritorial,PARTIDOUNIONPATRIOTICAUP,VENEZUELA,236,58235
1507,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ALEMANIA,39,853
1508,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ARUBA,12,2760
1509,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,AUSTRALIA,31,468
1510,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,AUSTRIA,13,447
1511,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,BELGICA,67,1310
1512,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,BOLIVIA,4,346
1513,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,BRASIL,18,343
1514,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,CANADA,134,5464
1515,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,CHILE,29,135
1516,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,CHINAREPUBLICAPOPULAR,7,4
1517,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,COREADELSUR,2,87
1518,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,COSTARICA,15,7008
1519,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,CUBA,2,4
1520,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,CURAZAO,5,1235
1521,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,DINAMARCA,2,46
1522,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ECUADOR,56,380
1523,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,EGIPTO,2,2
1524,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ELSALVADOR,3,6
1525,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,EMIRATOSARABESUNIDOS,3,8
1526,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ESPANA,193,12811
1527,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ESTADOSUNIDOS,319,6400
1528,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,FINLANDIA,3,2
1529,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,FRANCIA,232,1990
1530,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,GUATEMALA,2,653
1531,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,HOLANDA,14,973
1532,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,HONDURAS,2,404
1533,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,INDONESIA,1,62
1534,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,INGLATERRA,45,8307
1535,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ISRAEL,3,80
1536,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,ITALIA,26,2789
1537,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,JAMAICA,2,102
1538,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,KENIA,2,54
1539,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,LIBANO,3,617
1540,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,MALASIA,1,2
1541,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,MEXICO,52,3226
1542,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,NICARAGUA,4,205
1543,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,NORUEGA,5,92
1544,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,NUEVAZELANDIA,1,2
1545,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,PANAMA,11,8355
1546,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,PARAGUAY,3,235
1547,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,PERU,11,2220
1548,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,POLONIA,2,84
1549,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,PUERTORICO,1,14
1550,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,REPUBLICADOMINICANA,6,1606
1551,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,RUSIA,11,231
1552,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,SUDAFRICA,1,2
1553,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,SUECIA,13,993
1554,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,SUIZA,39,1534
1555,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,TAILANDIA,2,2
1556,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,TURQUIA,2,48
1557,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,URUGUAY,7,353
1558,2014,CmaraTerritorial,POLODEMOCRATICOALTERNATIVO,VENEZUELA,1050,58235
1559,2014,CmaraTerritorial,VOTOENBLANCO,AFRICA,4,2
1560,2014,CmaraTerritorial,VOTOENBLANCO,ALEMANIA,60,853
1561,2014,CmaraTerritorial,VOTOENBLANCO,ARUBA,44,2760
1562,2014,CmaraTerritorial,VOTOENBLANCO,AUSTRALIA,111,468
1563,2014,CmaraTerritorial,VOTOENBLANCO,AUSTRIA,29,447
1564,2014,CmaraTerritorial,VOTOENBLANCO,BELGICA,51,1310
1565,2014,CmaraTerritorial,VOTOENBLANCO,BOLIVIA,11,346
1566,2014,CmaraTerritorial,VOTOENBLANCO,BRASIL,25,343
1567,2014,CmaraTerritorial,VOTOENBLANCO,CANADA,310,5464
1568,2014,CmaraTerritorial,VOTOENBLANCO,CHILE,122,135
1569,2014,CmaraTerritorial,VOTOENBLANCO,CHINAREPUBLICAPOPULAR,24,4
1570,2014,CmaraTerritorial,VOTOENBLANCO,COREADELSUR,2,87
1571,2014,CmaraTerritorial,VOTOENBLANCO,COSTARICA,90,7008
1572,2014,CmaraTerritorial,VOTOENBLANCO,CUBA,3,183
1573,2014,CmaraTerritorial,VOTOENBLANCO,CURAZAO,22,1235
1574,2014,CmaraTerritorial,VOTOENBLANCO,DINAMARCA,1,46
1575,2014,CmaraTerritorial,VOTOENBLANCO,ECUADOR,122,380
1576,2014,CmaraTerritorial,VOTOENBLANCO,EGIPTO,2,94
1577,2014,CmaraTerritorial,VOTOENBLANCO,ELSALVADOR,18,430
1578,2014,CmaraTerritorial,VOTOENBLANCO,EMIRATOSARABESUNIDOS,69,8
1579,2014,CmaraTerritorial,VOTOENBLANCO,ESPANA,525,12811
1580,2014,CmaraTerritorial,VOTOENBLANCO,ESTADOSUNIDOS,1697,6400
1581,2014,CmaraTerritorial,VOTOENBLANCO,FILIPINAS,2,53
1582,2014,CmaraTerritorial,VOTOENBLANCO,FINLANDIA,6,2
1583,2014,CmaraTerritorial,VOTOENBLANCO,FRANCIA,132,1990
1584,2014,CmaraTerritorial,VOTOENBLANCO,GUATEMALA,32,653
1585,2014,CmaraTerritorial,VOTOENBLANCO,HOLANDA,7,973
1586,2014,CmaraTerritorial,VOTOENBLANCO,HONDURAS,13,404
1587,2014,CmaraTerritorial,VOTOENBLANCO,INDIA,2,2
1588,2014,CmaraTerritorial,VOTOENBLANCO,INDONESIA,21,62
1589,2014,CmaraTerritorial,VOTOENBLANCO,INGLATERRA,122,8307
1590,2014,CmaraTerritorial,VOTOENBLANCO,ISRAEL,12,622
1591,2014,CmaraTerritorial,VOTOENBLANCO,ITALIA,47,2789
1592,2014,CmaraTerritorial,VOTOENBLANCO,JAMAICA,28,102
1593,2014,CmaraTerritorial,VOTOENBLANCO,KENIA,4,54
1594,2014,CmaraTerritorial,VOTOENBLANCO,LIBANO,12,8
1595,2014,CmaraTerritorial,VOTOENBLANCO,MALASIA,13,80
1596,2014,CmaraTerritorial,VOTOENBLANCO,MEXICO,96,3226
1597,2014,CmaraTerritorial,VOTOENBLANCO,NICARAGUA,10,205
1598,2014,CmaraTerritorial,VOTOENBLANCO,NORUEGA,2,92
1599,2014,CmaraTerritorial,VOTOENBLANCO,NUEVAZELANDIA,20,2
1600,2014,CmaraTerritorial,VOTOENBLANCO,PANAMA,153,8355
1601,2014,CmaraTerritorial,VOTOENBLANCO,PARAGUAY,16,235
1602,2014,CmaraTerritorial,VOTOENBLANCO,PERU,68,2220
1603,2014,CmaraTerritorial,VOTOENBLANCO,POLONIA,8,84
1604,2014,CmaraTerritorial,VOTOENBLANCO,PORTUGAL,5,4
1605,2014,CmaraTerritorial,VOTOENBLANCO,PUERTORICO,15,1038
1606,2014,CmaraTerritorial,VOTOENBLANCO,REPUBLICADOMINICANA,57,1606
1607,2014,CmaraTerritorial,VOTOENBLANCO,RUSIA,5,4
1608,2014,CmaraTerritorial,VOTOENBLANCO,SUDAFRICA,10,143
1609,2014,CmaraTerritorial,VOTOENBLANCO,SUECIA,17,993
1610,2014,CmaraTerritorial,VOTOENBLANCO,SUIZA,60,1534
1611,2014,CmaraTerritorial,VOTOENBLANCO,TAILANDIA,10,2
1612,2014,CmaraTerritorial,VOTOENBLANCO,TRINIDADYTOBAGO,6,41
1613,2014,CmaraTerritorial,VOTOENBLANCO,TURQUIA,7,2
1614,2014,CmaraTerritorial,VOTOENBLANCO,URUGUAY,16,353
1615,2014,CmaraTerritorial,VOTOENBLANCO,VENEZUELA,316,58235
1616,2014,CmaraTerritorial,VOTONOMARCADOS,ARUBA,28,2760
1617,2014,CmaraTerritorial,VOTONOMARCADOS,AUSTRALIA,2,837
1618,2014,CmaraTerritorial,VOTONOMARCADOS,BELGICA,4,1310
1619,2014,CmaraTerritorial,VOTONOMARCADOS,CANADA,42,5464
1620,2014,CmaraTerritorial,VOTONOMARCADOS,CHILE,7,1133
1621,2014,CmaraTerritorial,VOTONOMARCADOS,COSTARICA,24,7008
1622,2014,CmaraTerritorial,VOTONOMARCADOS,CURAZAO,4,1235
1623,2014,CmaraTerritorial,VOTONOMARCADOS,ECUADOR,47,5805
1624,2014,CmaraTerritorial,VOTONOMARCADOS,EMIRATOSARABESUNIDOS,8,8
1625,2014,CmaraTerritorial,VOTONOMARCADOS,ESPANA,88,12811
1626,2014,CmaraTerritorial,VOTONOMARCADOS,ESTADOSUNIDOS,623,6400
1627,2014,CmaraTerritorial,VOTONOMARCADOS,FRANCIA,13,3926
1628,2014,CmaraTerritorial,VOTONOMARCADOS,GUATEMALA,2,653
1629,2014,CmaraTerritorial,VOTONOMARCADOS,HOLANDA,2,973
1630,2014,CmaraTerritorial,VOTONOMARCADOS,INDONESIA,1,110
1631,2014,CmaraTerritorial,VOTONOMARCADOS,INGLATERRA,18,8307
1632,2014,CmaraTerritorial,VOTONOMARCADOS,ISRAEL,5,622
1633,2014,CmaraTerritorial,VOTONOMARCADOS,ITALIA,8,34
1634,2014,CmaraTerritorial,VOTONOMARCADOS,JAMAICA,29,102
1635,2014,CmaraTerritorial,VOTONOMARCADOS,LIBANO,2,8
1636,2014,CmaraTerritorial,VOTONOMARCADOS,MALASIA,1,2
1637,2014,CmaraTerritorial,VOTONOMARCADOS,MEXICO,5,3226
1638,2014,CmaraTerritorial,VOTONOMARCADOS,PANAMA,34,8355
1639,2014,CmaraTerritorial,VOTONOMARCADOS,PARAGUAY,1,235
1640,2014,CmaraTerritorial,VOTONOMARCADOS,PERU,1,2220
1641,2014,CmaraTerritorial,VOTONOMARCADOS,PUERTORICO,4,1038
1642,2014,CmaraTerritorial,VOTONOMARCADOS,REPUBLICADOMINICANA,10,1606
1643,2014,CmaraTerritorial,VOTONOMARCADOS,SUECIA,5,993
1644,2014,CmaraTerritorial,VOTONOMARCADOS,SUIZA,5,28
1645,2014,CmaraTerritorial,VOTONOMARCADOS,TURQUIA,1,48
1646,2014,CmaraTerritorial,VOTONOMARCADOS,URUGUAY,3,6
1647,2014,CmaraTerritorial,VOTONOMARCADOS,VENEZUELA,704,58235
1648,2014,CmaraTerritorial,VOTOSNULOS,ALEMANIA,24,853
1649,2014,CmaraTerritorial,VOTOSNULOS,ARUBA,45,2760
1650,2014,CmaraTerritorial,VOTOSNULOS,AUSTRALIA,57,468
1651,2014,CmaraTerritorial,VOTOSNULOS,AUSTRIA,10,447
1652,2014,CmaraTerritorial,VOTOSNULOS,BELGICA,18,1310
1653,2014,CmaraTerritorial,VOTOSNULOS,BOLIVIA,17,346
1654,2014,CmaraTerritorial,VOTOSNULOS,BRASIL,14,343
1655,2014,CmaraTerritorial,VOTOSNULOS,CANADA,227,5464
1656,2014,CmaraTerritorial,VOTOSNULOS,CHILE,79,135
1657,2014,CmaraTerritorial,VOTOSNULOS,CHINAREPUBLICAPOPULAR,4,2
1658,2014,CmaraTerritorial,VOTOSNULOS,COSTARICA,87,7008
1659,2014,CmaraTerritorial,VOTOSNULOS,CUBA,2,183
1660,2014,CmaraTerritorial,VOTOSNULOS,CURAZAO,21,1235
1661,2014,CmaraTerritorial,VOTOSNULOS,DINAMARCA,1,46
1662,2014,CmaraTerritorial,VOTOSNULOS,ECUADOR,307,380
1663,2014,CmaraTerritorial,VOTOSNULOS,EGIPTO,2,94
1664,2014,CmaraTerritorial,VOTOSNULOS,ELSALVADOR,3,430
1665,2014,CmaraTerritorial,VOTOSNULOS,EMIRATOSARABESUNIDOS,62,8
1666,2014,CmaraTerritorial,VOTOSNULOS,ESPANA,552,12811
1667,2014,CmaraTerritorial,VOTOSNULOS,ESTADOSUNIDOS,1702,6400
1668,2014,CmaraTerritorial,VOTOSNULOS,FINLANDIA,3,33
1669,2014,CmaraTerritorial,VOTOSNULOS,FRANCIA,61,1990
1670,2014,CmaraTerritorial,VOTOSNULOS,GUATEMALA,23,653
1671,2014,CmaraTerritorial,VOTOSNULOS,HOLANDA,5,973
1672,2014,CmaraTerritorial,VOTOSNULOS,HONDURAS,3,404
1673,2014,CmaraTerritorial,VOTOSNULOS,INDIA,1,2
1674,2014,CmaraTerritorial,VOTOSNULOS,INDONESIA,13,2
1675,2014,CmaraTerritorial,VOTOSNULOS,INGLATERRA,94,8307
1676,2014,CmaraTerritorial,VOTOSNULOS,ISRAEL,7,622
1677,2014,CmaraTerritorial,VOTOSNULOS,ITALIA,33,2789
1678,2014,CmaraTerritorial,VOTOSNULOS,JAMAICA,23,102
1679,2014,CmaraTerritorial,VOTOSNULOS,LIBANO,8,617
1680,2014,CmaraTerritorial,VOTOSNULOS,MEXICO,54,3226
1681,2014,CmaraTerritorial,VOTOSNULOS,NICARAGUA,6,205
1682,2014,CmaraTerritorial,VOTOSNULOS,NORUEGA,1,2
1683,2014,CmaraTerritorial,VOTOSNULOS,NUEVAZELANDIA,2,2
1684,2014,CmaraTerritorial,VOTOSNULOS,PANAMA,122,8355
1685,2014,CmaraTerritorial,VOTOSNULOS,PARAGUAY,9,235
1686,2014,CmaraTerritorial,VOTOSNULOS,PERU,71,2220
1687,2014,CmaraTerritorial,VOTOSNULOS,POLONIA,2,2
1688,2014,CmaraTerritorial,VOTOSNULOS,PORTUGAL,7,4
1689,2014,CmaraTerritorial,VOTOSNULOS,PUERTORICO,20,1038
1690,2014,CmaraTerritorial,VOTOSNULOS,REPUBLICADOMINICANA,30,1606
1691,2014,CmaraTerritorial,VOTOSNULOS,RUSIA,2,231
1692,2014,CmaraTerritorial,VOTOSNULOS,SUDAFRICA,1,2
1693,2014,CmaraTerritorial,VOTOSNULOS,SUECIA,20,993
1694,2014,CmaraTerritorial,VOTOSNULOS,SUIZA,29,1534
1695,2014,CmaraTerritorial,VOTOSNULOS,TAILANDIA,5,2
1696,2014,CmaraTerritorial,VOTOSNULOS,TRINIDADYTOBAGO,2,41
1697,2014,CmaraTerritorial,VOTOSNULOS,TURQUIA,3,48
1698,2014,CmaraTerritorial,VOTOSNULOS,URUGUAY,3,6
1699,2014,CmaraTerritorial,VOTOSNULOS,VENEZUELA,2367,58235
1700,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ALEMANIA,2,449
1701,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ARGENTINA,4,8737
1702,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ARUBA,1,3460
1703,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,AUSTRALIA,6,2389
1704,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,BELGICA,3,1976
1705,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,BELICE,1,27
1706,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,BRASIL,1,600
1707,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,CANADA,11,2841
1708,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,CHILE,4,4568
1709,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,CHINAREPUBLICAPOPULAR,1,600
1710,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,COSTARICA,2,8171
1711,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,DINAMARCA,1,119
1712,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ESPANA,19,20523
1713,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ESTADOSUNIDOS,33,17220
1714,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,FINLANDIA,1,600
1715,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,FRANCIA,12,1947
1716,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,GUATEMALA,3,855
1717,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,HONDURAS,2,600
1718,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,INGLATERRA,4,600
1719,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,ITALIA,3,600
1720,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,KENIA,1,600
1721,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,MEXICO,6,5212
1722,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,NICARAGUA,1,600
1723,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,PANAMA,3,12982
1724,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,PERU,2,3431
1725,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,PUERTORICO,2,1094
1726,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,SUIZA,2,1343
1727,2018,CmaraIndgena,ASOCNALDECABILDOSYAUTORIDADESINDGENASENCOLANICOL,VENEZUELA,3,1200
1728,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,CHILE,1,4568
1729,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,ECUADOR,1,12126
1730,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,ELSALVADOR,1,474
1731,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,ESPANA,2,20523
1732,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,ESTADOSUNIDOS,4,4536
1733,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,GUATEMALA,1,600
1734,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,PAISESBAJOS,1,600
1735,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,PUERTORICO,1,86
1736,2018,CmaraIndgena,AUTORIDADTRADICIONALCASIYOUREN,VENEZUELA,2,2400
1737,2018,CmaraIndgena,FUNDACINTAITAZIPA,ARGENTINA,2,8737
1738,2018,CmaraIndgena,FUNDACINTAITAZIPA,AUSTRALIA,1,1038
1739,2018,CmaraIndgena,FUNDACINTAITAZIPA,BRASIL,3,434
1740,2018,CmaraIndgena,FUNDACINTAITAZIPA,CANADA,1,8030
1741,2018,CmaraIndgena,FUNDACINTAITAZIPA,CHILE,1,3538
1742,2018,CmaraIndgena,FUNDACINTAITAZIPA,CHINAREPUBLICAPOPULAR,1,600
1743,2018,CmaraIndgena,FUNDACINTAITAZIPA,COSTARICA,2,8171
1744,2018,CmaraIndgena,FUNDACINTAITAZIPA,ECUADOR,2,600
1745,2018,CmaraIndgena,FUNDACINTAITAZIPA,ESPANA,12,20523
1746,2018,CmaraIndgena,FUNDACINTAITAZIPA,ESTADOSUNIDOS,18,600
1747,2018,CmaraIndgena,FUNDACINTAITAZIPA,FRANCIA,6,6596
1748,2018,CmaraIndgena,FUNDACINTAITAZIPA,GRECIA,1,55
1749,2018,CmaraIndgena,FUNDACINTAITAZIPA,ITALIA,2,3673
1750,2018,CmaraIndgena,FUNDACINTAITAZIPA,JAMAICA,1,99
1751,2018,CmaraIndgena,FUNDACINTAITAZIPA,MALASIA,1,100
1752,2018,CmaraIndgena,FUNDACINTAITAZIPA,MEXICO,1,5212
1753,2018,CmaraIndgena,FUNDACINTAITAZIPA,PAISESBAJOS,1,640
1754,2018,CmaraIndgena,FUNDACINTAITAZIPA,PERU,1,600
1755,2018,CmaraIndgena,FUNDACINTAITAZIPA,POLONIA,1,600
1756,2018,CmaraIndgena,FUNDACINTAITAZIPA,PORTUGAL,1,600
1757,2018,CmaraIndgena,FUNDACINTAITAZIPA,PUERTORICO,2,1094
1758,2018,CmaraIndgena,FUNDACINTAITAZIPA,SUECIA,1,600
1759,2018,CmaraIndgena,FUNDACINTAITAZIPA,SUIZA,2,1343
1760,2018,CmaraIndgena,FUNDACINTAITAZIPA,URUGUAY,1,600
1761,2018,CmaraIndgena,FUNDACINTAITAZIPA,VENEZUELA,8,69250
1762,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ALEMANIA,37,1469
1763,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ARGENTINA,105,8737
1764,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ARUBA,6,3460
1765,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,AUSTRALIA,43,2389
1766,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,AUSTRIA,7,748
1767,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,BELGICA,23,1976
1768,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,BOLIVIA,1,354
1769,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,BRASIL,22,600
1770,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,CANADA,90,2841
1771,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,CHILE,48,1679
1772,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,CHINAREPUBLICAPOPULAR,4,211
1773,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,COSTARICA,12,8171
1774,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,CUBA,4,273
1775,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,CURAZAO,3,1501
1776,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,DINAMARCA,2,119
1777,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ECUADOR,30,12126
1778,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ELSALVADOR,1,600
1779,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,EMIRATOSARABESUNIDOS,5,1157
1780,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ESPANA,166,20523
1781,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ESTADOSUNIDOS,190,8034
1782,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,FRANCIA,50,1947
1783,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,GUATEMALA,4,855
1784,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,INGLATERRA,46,11511
1785,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,IRLANDA,6,133
1786,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ISRAEL,4,600
1787,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,ITALIA,20,67
1788,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,JAPON,4,761
1789,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,LUXEMBURGO,1,43
1790,2018,CmaraIndgena,MOVIMIENTOALTERNATIVOINDGENAYSOCIALMAIS,MEXICO,23,5212
